filename	label	off0	off1	span	code	semantic_rel
es-S0004-06142008000300011-1	PROCEDIMIENTO	1699	1719	pruebas por imágenes	363679005	EXACT
es-S0004-06142008000300011-1	PROCEDIMIENTO	1739	1751	orquiectomía	236334001	EXACT
es-S0004-06142008000300011-1	PROCEDIMIENTO	1768	1782	espermiogramas	252928006	EXACT
es-S0004-06142008000300011-1	PROCEDIMIENTO	310	321	exploración	5880005	EXACT
es-S0004-06142008000300011-1	PROCEDIMIENTO	461	470	ecografía	16310003	EXACT
es-S0004-06142008000300011-1	PROCEDIMIENTO	573	584	Rx de tórax	399208008	EXACT
es-S0004-06142008000300011-1	PROCEDIMIENTO	794	803	analítica	396550006	EXACT
es-S0004-06142008000300011-1	PROCEDIMIENTO	869	889	Marcadores tumorales	250724005	EXACT
es-S0004-06142008000300011-1	PROCEDIMIENTO	955	976	orquiectomía inguinal	446481000	EXACT
es-S0004-06142008000300011-1	PROCEDIMIENTO	982	1038	raquianestesia a nivel L3-L4 con bupivacaína hiperbárica	399097000	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	1014	1024	Hemostasia	372034000	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	1080	1082	TC	77477000	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	1396	1398	TC	77477000	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	1453	1473	ECO abdómino-pélvica	418394000	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	1561	1572	ecográficos	16310003	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	1746	1748	TC	77477000	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	1893	1895	TC	77477000	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	2561	2597	paracentesis bajo control ecográfico	710790002	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	2791	2815	ecografía transesofágica	105376000	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	312	330	exploración física	5880005	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	3131	3154	intervención quirúrgica	387713003	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	3218	3241	INTERVENCIÓN QUIRÚRGICA	387713003	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	3382	3429	incisión tipo Chevron y acceso a retroperitoneo	12605005	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	3509	3553	liberación ascendente del paquete intestinal	235418009	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	3566	3603	ligadura de vena mesentérica inferior	32675000	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	3639	3731	seccionando los ligamentos redondo, coronario, triangulares derecho e izquierdo y falciforme	433016000	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	3748	3787	se libera el riñón izquierdo y su hilio	38755008	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	3829	3855	liberación de la vena cava	38755008	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	4213	4242	clampaje de pedículo hepático	360158007	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	4244	4263	maniobra de Pringle	360158007	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	4311	4320	cavotomía	367425007	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	4323	4367	apertura VRI, extracción completa del trombo	43810009	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	4370	4391	nefrectomía izquierda	765472003	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	4394	4413	ANATOMÍA PATOLÓGICA	108257001	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	480	507	Auscultación cardiopulmonar	449263002+449264008	COMPOSITE
es-S0004-06142008000300012-1	PROCEDIMIENTO	592	601	palpación	113011001	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	826	836	bioquímica	412890008	EXACT
es-S0004-06142008000300012-1	PROCEDIMIENTO	859	872	transaminasas	365769003	NARROW
es-S0004-06142008000300012-1	PROCEDIMIENTO	903	912	Hemograma	26604007	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	1111	1114	TAC	77477000	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	1569	1593	litotricia extracorpórea	44345001	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	1693	1696	TAC	77477000	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	174	185	radiografía	168537006	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	188	197	ecografía	16310003	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	1888	1898	Ecografías	16310003	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	1911	1914	UIV	32265006	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	1918	1921	TAC	77477000	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	304	307	TAC	77477000	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	513	522	Hemograma	26604007	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	684	726	drenaje percutáneo y esclerosis del quiste	122462000+82579001	COMPOSITE
es-S0004-06142008000300013-1	PROCEDIMIENTO	873	896	tratamiento antibiótico	281789004	EXACT
es-S0004-06142008000300013-1	PROCEDIMIENTO	966	984	drenaje percutáneo	122462000	NARROW
es-S0004-06142008000400011-2	PROCEDIMIENTO	234	243	resección	65801008	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	268	286	cirugía prostática	741007	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	41	63	prostatectomía radical	26294005	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	418	427	ecografía	16310003	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	463	478	estudio doppler	1187106001	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	483	507	evaluación preoperatoria	110466009	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	526	539	TAC abdominal	169070004	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	558	579	TAC post orquiectomía	446564006	NARROW
es-S0004-06142008000400011-2	PROCEDIMIENTO	567	579	orquiectomía	236334001	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	68	94	linfadenectomía obturatriz	58347006	NARROW
es-S0004-06142008000400011-2	PROCEDIMIENTO	689	710	orquiectomía inguinal	446481000	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	822	871	quimioterapia citorreductiva según esquema R-CHOP	722491009	EXACT
es-S0004-06142008000400011-2	PROCEDIMIENTO	979	999	esquema IFOVM / DHAP	367336001	NARROW
es-S0004-06142008000400013-1	PROCEDIMIENTO	1148	1167	histerectomía total	116140006	EXACT
es-S0004-06142008000400013-1	PROCEDIMIENTO	1148	1187	histerectomía total y doble anexectomía	86477000	EXACT
es-S0004-06142008000400013-1	PROCEDIMIENTO	1170	1187	doble anexectomía	450669005	EXACT
es-S0004-06142008000400013-1	PROCEDIMIENTO	1214	1229	acto quirúrgico	387713003	EXACT
es-S0004-06142008000400013-1	PROCEDIMIENTO	1230	1257	nefrectomía radical derecha	443869003	EXACT
es-S0004-06142008000400013-1	PROCEDIMIENTO	1262	1322	estudio histológico intraoperatorio de la estructura ovárica	4849008	EXACT
es-S0004-06142008000400013-1	PROCEDIMIENTO	1396	1425	diagnóstico histológico renal	252416005	NARROW
es-S0004-06142008000400013-1	PROCEDIMIENTO	231	248	ecografía vaginal	13205008	EXACT
es-S0004-06142008000400013-1	PROCEDIMIENTO	456	481	estudio de estadificación	15886004	NARROW
es-S0004-06142008000400013-1	PROCEDIMIENTO	504	523	TC abdómino-pélvico	419394006	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	1048	1055	biopsia	86273004	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	1094	1106	intervención	387713003	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	1274	1316	análisis anatomopatológico intraoperatorio	108257001	NARROW
es-S0004-06142008000400016-1	PROCEDIMIENTO	1537	1546	resección	65801008	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	1555	1574	penectomía subtotal	80855002	NARROW
es-S0004-06142008000400016-1	PROCEDIMIENTO	1655	1701	linfadenectomía inguinal superficial bilateral	234256003	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	1753	1772	TAC tóracoabdominal	418891003	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	1823	1848	estudio anatomopatológico	252416005	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	1861	1871	penectomía	80855002	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	1929	1956	análisis inmunohistoquímico	117617002	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	234	256	prostatectomía radical	26294005	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	322	341	bloqueo androgénico	707266006	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	63	75	gastrectomía	53442002	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	948	959	se palpaban	113011001	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	960	976	linfadenectomías	58347006	EXACT
es-S0004-06142008000400016-1	PROCEDIMIENTO	994	1012	exploración física	5880005	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	1038	1075	ligadura o sección del uréter derecho	7556002	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	1083	1104	estudio preoperatorio	110467000	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	1129	1141	ureterolisis	15761001	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	1144	1164	exéresis del urinoma	392022002	NARROW
es-S0004-06142008000500009-1	PROCEDIMIENTO	1170	1209	anastomosis termino-terminal del uréter	62779009	NARROW
es-S0004-06142008000500009-1	PROCEDIMIENTO	1276	1321	Se deja catéter doble J tutorizando el uréter	736683003	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	1349	1356	cirugía	387713003	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	1472	1484	intervención	387713003	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	1554	1557	UIV	32265006	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	332	349	antiinflamatorios	330901000	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	375	394	ecografía abdominal	45036003	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	428	439	exploración	5880005	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	482	523	palpación profunda de fosa lumbar derecha	315316004	NARROW
es-S0004-06142008000500009-1	PROCEDIMIENTO	544	590	percusión y palpación de fosa lumbar izquierda	284365007	NARROW
es-S0004-06142008000500009-1	PROCEDIMIENTO	643	664	urografía intravenosa	32265006	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	666	669	UIV	32265006	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	673	697	Tomografía computerizada	77477000	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	699	702	TAC	77477000	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	861	864	TAC	77477000	EXACT
es-S0004-06142008000500009-1	PROCEDIMIENTO	92	137	histerectomía abdominal con doble anexectomía	86477000	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	1166	1176	Rx. simple	168537006	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	1195	1217	ecografía transvaginal	13205008	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	1417	1424	cirugía	387713003	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	1437	1454	uretrocistoscopia	386745004	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	1661	1671	TC pélvico	169071000	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	1848	1855	cirugía	387713003	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	1862	1875	histerectomía	236886002	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	1887	1935	extracción de la misma mediante cistoslitectomía	123678003	NARROW
es-S0004-06142008000700003-1	PROCEDIMIENTO	1957	2017	"cistogasomectomía"" mediante apertura vesical a cielo abierto"	236218001	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	237	262	histerectomía vía vaginal	265056007	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	356	363	cirugía	387713003	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	548	551	ECO	373671009	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	554	556	TC	77477000	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	808	834	Rx aparato urinario simple	113103008	EXACT
es-S0004-06142008000700003-1	PROCEDIMIENTO	951	973	ecografía transvaginal	13205008	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	1011	1033	resección transuretral	116032002	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	1093	1110	anatomopatológico	252416005	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	1151	1178	análisis inmunohistoquímico	117617002	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	1459	1466	cirugía	387713003	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	1507	1526	cistectomía parcial	112902005	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	1529	1546	diverticulectomía	62258005	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	1575	1592	anatomopatológico	252416005	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	2027	2045	Inmunohistoquímica	117617002	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	2565	2584	TAC toracoabdominal	418891003	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	2590	2606	gammagrafía ósea	418832007	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	2613	2624	RMN pélvica	2690005	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	2695	2721	radioterapia locorregional	429685005	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	2724	2752	quimioterapia complementaria	367336001	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	2774	2800	radioterapia locorregional	429685005	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	2822	2835	quimioterapia	367336001	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	3078	3090	cistoscopias	24139008	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	3103	3121	citología urinaria	167354004	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	3124	3151	TAC toraco-abdomino-pélvico	418023006	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	399	415	sondaje urinario	720649006	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	417	444	se colocó talla suprapúbica	443425001	NARROW
es-S0004-06142009000400011-1	PROCEDIMIENTO	503	512	ecografía	16310003	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	806	817	ecográficos	16310003	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	864	876	ureterotomía	10255001	EXACT
es-S0004-06142009000400011-1	PROCEDIMIENTO	880	891	cistoscopia	24139008	EXACT
es-S0004-06142010000100015-1	PROCEDIMIENTO	186	206	ecografía testicular	303918003	EXACT
es-S0004-06142010000100015-1	PROCEDIMIENTO	374	387	orquidectomia	236334001	EXACT
es-S0004-06142010000100015-1	PROCEDIMIENTO	460	483	estudio histopatologico	252416005	EXACT
es-S0210-48062003000900009-1	PROCEDIMIENTO	1035	1046	nefrectomía	108022006	EXACT
es-S0210-48062003000900009-1	PROCEDIMIENTO	1056	1073	anatomopatológico	252416005	EXACT
es-S0210-48062003000900009-1	PROCEDIMIENTO	168	178	ecográfico	16310003	EXACT
es-S0210-48062003000900009-1	PROCEDIMIENTO	207	216	Ecografía	16310003	EXACT
es-S0210-48062003000900009-1	PROCEDIMIENTO	402	423	T.C. abdomino-pélvico	419394006	EXACT
es-S0210-48062003000900009-1	PROCEDIMIENTO	716	746	renograma isotópico con Tc-99m	241362005	EXACT
es-S0210-48062003000900009-1	PROCEDIMIENTO	893	909	Gammagrafía ósea	418832007	EXACT
es-S0210-48062003000900009-1	PROCEDIMIENTO	998	1021	intervención quirúrgica	387713003	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	1044	1055	Coagulación	3116009	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	1184	1221	función renal, hepática y pancreática	54610007+26958001+250646009	COMPOSITE
es-S0210-48062004000200011-1	PROCEDIMIENTO	1232	1252	Radiografía de tórax	399208008	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	1282	1304	radiografía de abdomen	168702005	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	1313	1338	Ecografía renal y vesical	303917008	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	1387	1407	Ecografía testicular	303918003	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	1744	1781	orquiectomía radical por vía inguinal	116171002	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	1786	1833	anatomía patológica informa, en la macroscópica	168126000	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	2021	2038	Microscópicamente	104157003	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	2254	2289	TAC de cuerpo completo de estadiaje	169072007	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	2630	2665	fórmula leucocitaria y linfocitaria	302560003	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	2765	2787	biopsia de medula ósea	234326005	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	3103	3119	frotis sanguíneo	104130000	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	3225	3247	test de Coombs directo	77020008	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	3419	3430	fibroscopia	423827005	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	3485	3497	TAC cervical	241578008	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	3597	3601	CHOP	367336001	NARROW
es-S0210-48062004000200011-1	PROCEDIMIENTO	3597	3658	CHOP (ciclofosfamida, doxorrubicina, vincristina, prednisona)	367336001	NARROW
es-S0210-48062004000200011-1	PROCEDIMIENTO	3766	3811	quimioterapia pautándosele 6 ciclos de R-CHOP	722491009	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	3805	3811	R-CHOP	722491009	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	3830	3862	radioterapia genital coadyuvante	428831001	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	3865	3890	quimioprofilaxis cerebral	420965003	NARROW
es-S0210-48062004000200011-1	PROCEDIMIENTO	407	418	inhaladores	243132000	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	421	449	oxígeno crónico domiciliario	426990007	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	457	475	exploración física	5880005	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	547	568	auscultación pulmonar	449264008	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	660	705	exploración genital en el hemiescroto derecho	363117004	EXACT
es-S0210-48062004000200011-1	PROCEDIMIENTO	886	898	Tacto rectal	410006001	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	1071	1074	TAC	77477000	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	1487	1506	revisión quirúrgica	118635009	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	1509	1528	exéresis de la masa	392022002	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	1533	1544	nefrectomía	108022006	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	1602	1622	lumbotomía izquierda	260661008	NARROW
es-S0210-48062004000500009-1	PROCEDIMIENTO	1659	1674	disección renal	122459003	NARROW
es-S0210-48062004000500009-1	PROCEDIMIENTO	1835	1858	biopsia intraoperatoria	86273004	NARROW
es-S0210-48062004000500009-1	PROCEDIMIENTO	1979	2020	exéresis de la totalidad de la tumoración	370612006	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	2071	2090	exéresis de la masa	392022002	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	2237	2292	análisis anatomopatológico de la pared de la tumoración	108257001	NARROW
es-S0210-48062004000500009-1	PROCEDIMIENTO	325	337	tacto rectal	410006001	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	394	413	ecografía abdominal	45036003	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	492	527	intervención sobre el ojo izquierdo	59959006	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	593	641	ureterolitectomía del tercio superior del uréter	82667005	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	688	698	lumbotomía	260661008	EXACT
es-S0210-48062004000500009-1	PROCEDIMIENTO	798	816	estudio ecográfico	373671009	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1095	1104	gadolinio	833276007	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1205	1207	TC	77477000	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1224	1235	ecográficos	16310003	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1291	1313	exploración quirúrgica	76145000	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1316	1371	mediante incisión en el flanco practicamos tumorectomía	370612006	NARROW
es-S0210-48062004000800009-1	PROCEDIMIENTO	1419	1438	estudio histológico	252416005	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1563	1572	resección	65801008	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1590	1592	TC	77477000	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1624	1636	intervención	387713003	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1845	1854	ecografía	16310003	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	1872	1874	TC	77477000	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	188	211	hidrocelectomía derecha	1010336006	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	219	228	anamnesis	201495001	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	362	380	exploración física	5880005	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	427	436	ecografía	16310003	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	605	616	Eco-doppler	1187106001	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	67	77	ecográfico	16310003	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	678	697	TC abdomino-pélvica	419394006	EXACT
es-S0210-48062004000800009-1	PROCEDIMIENTO	840	853	RNM abdominal	241621009	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	1270	1285	cirugía radical	62141006	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	1353	1375	embolización selectiva	57238002	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	1381	1468	punción en la arteria femoral común derecha se realiza arteriografía de aorta abdominal	22778000+168941001	COMPOSITE
es-S0210-48062005000300014-1	PROCEDIMIENTO	1436	1468	arteriografía de aorta abdominal	168941001	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	1486	1584	se cateteriza selectivamente la arteria renal derecha con un catéter angiográfico visceral Cobra 2	287581009	NARROW
es-S0210-48062005000300014-1	PROCEDIMIENTO	1630	1715	emboliza la arteria que irriga al tumor con partículas de alcohol de polivinilo (PVA)	57238002	NARROW
es-S0210-48062005000300014-1	PROCEDIMIENTO	2057	2068	TC cerebral	34227000	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	2422	2427	IECAS	410682003	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	2430	2449	calcio antagonistas	722047001	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	345	363	exploración física	5880005	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	484	502	estudio ecográfico	373671009	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	685	705	estudio cistoscópico	24139008	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	751	770	TAC abdominopélvico	419394006	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	772	780	Rx torax	399208008	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	782	801	bioquímica hemática	412890008	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	804	813	hemograma	26604007	EXACT
es-S0210-48062005000300014-1	PROCEDIMIENTO	818	820	TC	77477000	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	1008	1019	cistoscopia	24139008	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	1090	1093	RTU	116032002	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	131	161	triple by-pass aorto-coronario	67166004	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	1340	1343	TAC	77477000	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	1546	1573	cistoprostatectomía radical	81232004	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	1576	1605	neovejiga ileal tipo Camey II	67212000	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	1684	1704	análisis histológico	252416005	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	2270	2295	linfadenectomía izquierda	58347006	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	2598	2611	quimioterapia	367336001	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	2808	2832	transfusiones sanguíneas	33389009	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	2835	2868	factores estimulantes de colonias	372559001	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	2897	2900	QMT	367336001	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	2954	2973	controles de imagen	363679005	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	2983	2992	ecografía	16310003	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	2995	2998	TAC	77477000	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	3154	3163	analgesia	52685006	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	3191	3194	TAC	77477000	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	3218	3230	intervención	387713003	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	543	561	exploración física	5880005	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	650	661	toracotomía	367408005	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	666	678	tacto rectal	410006001	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	679	698	se palpaba próstata	118877007	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	747	766	analítica de sangre	396550006	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	776	785	hemograma	26604007	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	794	807	función renal	54610007	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	862	871	ecografía	16310003	EXACT
es-S0210-48062005000400012-1	PROCEDIMIENTO	958	967	citología	116147009	EXACT
es-S0210-48062005000700012-1	PROCEDIMIENTO	1092	1115	tratamiento antibiótico	281789004	EXACT
es-S0210-48062005000700012-1	PROCEDIMIENTO	1237	1286	drenaje transcutáneo de las colecciones del psoas	238271007	NARROW
es-S0210-48062005000700012-1	PROCEDIMIENTO	1346	1349	TAC	77477000	EXACT
es-S0210-48062005000700012-1	PROCEDIMIENTO	1652	1677	drenaje de ambos músculos	178273001	EXACT
es-S0210-48062005000700012-1	PROCEDIMIENTO	1683	1700	discectomía L5-S1	239542002	NARROW
